"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-06","   70","   60",,," 2042","0.00","   81","0.0","0.0",,"79","59","  696","   40",,,"   90",,"17.0",,,"21.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-07","   80","   70",,," 1700","0.00","   69","0.0","0.0",,"81","62","  594","  140",,,"  135",,"28.0",,,"35.6","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-08","   70","   80",,," 1618","0.00","   56","0.0","0.0",,"83","65","  480","  130",,,"  135",,"15.0",,,"21.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-09","   10","   10",,," 0812","0.00","   95","0.0","0.0",,"90","63","  816","  170",,,"  180",,"17.9",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-10","   10","    0",,," 1206","0.00","  100","0.0","0.0",,"93","68","  864","  180",,,"  180",,"17.9",,,"28.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-11","   30","   30",,," 1506","0.00","   86","0.0","0.0",,"95","68","  744","  230",,,"  225",,"29.1",,,"39.1",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-12","   20","   10",,," 1612","0.00","   97","0.0","0.0",,"95","66","  840","  180",,,"  270",,"16.1",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-13","   30","   40",,," 1706","0.00","   61","0.0","0.0",,"97","68","  528","  170",,,"  180",,"32.0",,,"40.3",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-14","   70","   70",,," 1212","0.00","   77","0.0","0.0",,"99","69","  666","  220",,,"  270",,"23.0",,,"32.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-15","   60","   80",,," 0742","0.00","   98","0.0","0.0",,"81","64","  846","   40",,,"   45",,"25.1",,,"36.7",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-16","    0","    0",,," 1406","0.00","  100","0.0","0.0",,"91","55","  864","  150",,,"  180",,"21.0",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-17","   60","   70",,," 1500","0.00","   42","0.0","0.0",,"94","69","  360","  170",,,"  270",,"21.0",,,"38.0",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-18","   60","   80",,," 0924","0.00","   56","0.0","0.0",,"78","64","  480","   40",,,"   45",,"25.9",,,"34.4",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-19","   30","   30",,," 2348","0.00","   82","0.0","0.0",,"84","57","  708","   60",,,"  135",,"15.0",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-20","   20","   20",,," 1506","0.00","   92","0.0","0.0",,"92","59","  798","  170",,,"  135",,"21.0",,,"31.1",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-21","   40","   30",,," 1842","0.00","   74","0.0","0.0",,"100","68","  642","  240",,,"  225",,"29.1",,,"35.6",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-22","   70","   80",,," 1730","0.07","   63","0.0","0.0",,"100","69","  546","  300",,,"  270",,"28.0",,,"56.4",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-23","   50","   50",,," 0418","0.00","   65","0.0","0.0",,"98","70","  564","  170",,,"  180",,"29.1",,,"35.6",,,"    1",,,,"    1",,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-24","   10","   10",,," 0742","0.00","   98","0.0","0.0",,"85","61","  846","   20",,,"  360",,"19.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-25","   20","   20",,," 1954","0.05","   80","0.0","0.0",,"91","59","  690","  360",,,"  270",,"30.0",,,"54.1",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-26","   40","   50",,," 0912","0.00","   89","0.0","0.0",,"89","60","  768","  200",,,"  180",,"15.0",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-27","   30","   40",,," 1536","0.00","   81","0.0","0.0",,"91","71","  696","  130",,,"  135",,"17.9",,,"24.2",,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-28","    0","   10",,," 1530","0.00","   98","0.0","0.0",,"95","70","  846","  190",,,"  225",,"16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-29","   10","   10",,," 2348","0.00","   95","0.0","0.0",,"96","71","  822","   90",,,"   90",,"21.9",,,"28.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-06-30","   50","   50",,," 0012","0.00","   69","0.0","0.0",,"91","69","  594","   90",,,"   90",,"25.1",,,"34.4",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-01","   10","   10",,," 1448","0.00","   86","0.0","0.0",,"95","69","  744","  170",,,"  135",,"17.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-02","   40","   40",,," 1706","1.79","   72","0.0","0.0",,"95","65","  618","  280",,,"  270",,"29.1",,,"47.2",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-03","   40","   30",,," 0006","0.16","   72","0.0","0.0",,"83","65","  624","  190",,,"  180",,"21.0",,,"26.4",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-04","   50","   60",,," 1518","0.36","   73","0.0","0.0",,"87","65","  624","   50",,,"   45",,"34.9",,,"47.2",,,"    1",,,,"    1",,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-05","   70","   60",,," 1448","0.00","   72","0.0","0.0",,"82","65","  618","  100",,,"   90",,"12.1",,,"15.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-06","   40","   40",,," 0030","0.00","   74","0.0","0.0",,"82","64","  636","  100",,,"   90",,"13.0",,,"18.3","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-07","   10","   10",,," 1548","0.00","   97","0.0","0.0",,"85","64","  828","  120",,,"   90",,"10.1",,,"16.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-08","   30","   30",,," 1942","0.00","   95","0.0","0.0",,"87","68","  816","  160",,,"  135",,"17.9",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-09","   60","   80",,," 1912","0.00","   95","0.0","0.0",,"84","65","  816","  150",,,"  135",,"19.0",,,"26.4",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-10","   90","   90",,," 1324","1.00","   33","0.0","0.0",,"82","68","  282","  110",,,"  225",,"16.1",,,"24.2","    1",,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-11","   90","  100",,," 1354","0.08","   11","0.0","0.0",,"74","64","   90","  160",,,"  135",,"21.0",,,"27.5","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-12","  100","  100",,," 1442","1.39","   12","0.0","0.0",,"73","64","  108","  180",,,"  180",,"23.9",,,"31.1","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-13","  100","  100",,," 1530","0.66","    3","0.0","0.0",,"73","65","   30","  140",,,"  135",,"23.9",,,"35.6","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-14","   90","  100",,," 1230","0.06","   23","0.0","0.0",,"76","66","  198","  130",,,"  135",,"14.1",,,"18.3","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-15","   60","   60",,," 1212","0.00","   61","0.0","0.0",,"81","67","  522","  140",,,"  135",,"13.0",,,"18.3",,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-16","   60","   60",,," 0130","0.17","   54","0.0","0.0",,"82","63","  462","   10",,,"  360",,"23.0",,,"34.4",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-17","   50","   50",,," 2048","0.00","   72","0.0","0.0",,"83","65","  612","  160",,,"  180",,"17.0",,,"20.8","    1","    1",,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-18","   10","   20",,," 1512","0.00","   83","0.0","0.0",,"84","67","  702","  160",,,"  135",,"14.1",,,"20.8","    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-19","   40","   50",,," 1812","0.00","   59","0.0","0.0",,"85","69","  504","  150",,,"  135",,"17.0",,,"24.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-20","   20","   30",,," 1712","0.00","   77","0.0","0.0",,"86","67","  648","  150",,,"  135",,"21.9",,,"28.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-21","   20","   40",,," 1512","0.00","   92","0.0","0.0",,"85","64","  798","  160",,,"  180",,"17.0",,,"24.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-22","   70","   80",,," 1636","0.13","   51","0.0","0.0",,"82","63","  432","  150",,,"  135",,"19.9",,,"28.9","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-23","   90","  100",,," 1448","0.74","   20","0.0","0.0",,"78","65","  168","  120",,,"  135",,"16.1",,,"21.9","    1",,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-24","   40","   30",,," 1624","0.00","   90","0.0","0.0",,"83","63","  756","  130",,,"  135",,"12.1",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-25","   40","   50",,," 1930","0.00","   94","0.0","0.0",,"87","65","  786","  110",,,"   90",,"21.0",,,"33.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-26","   50","   50",,," 1830","0.00","   84","0.0","0.0",,"86","68","  702","  140",,,"  180",,"17.0",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-27","   10","   10",,," 1736","0.00","   95","0.0","0.0",,"89","68","  792","  180",,,"  180",,"14.1",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-28","   60","   70",,," 1906","0.66","   82","0.0","0.0",,"94","67","  684","   50",,,"  180",,"17.9",,,"49.4",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-29","   70","   60",,," 2154","0.00","   74","0.0","0.0",,"87","66","  612","  230",,,"  225",,"17.0",,,"31.1",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-30","   20","   10",,," 1554","0.00","   98","0.0","0.0",,"88","68","  816","  160",,,"  180",,"16.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-07-31","   10","    0",,," 1530","0.00","  100","0.0","0.0",,"90","69","  828","  160",,,"  135",,"13.0",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-01","   20","    0",,," 1718","0.00","   95","0.0","0.0",,"89","70","  786","  160",,,"  180",,"13.0",,,"18.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-02","   30","   40",,," 1324","0.34","   84","0.0","0.0",,"84","65","  690","   90",,,"  360",,"19.9",,,"35.6",,,"    1",,"    1",,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-03","   50","   50",,," 1842","0.03","   58","0.0","0.0",,"84","66","  474","   90",,,"  135",,"14.1",,,"17.2","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-04","   10","   10",,," 1436","0.00","   90","0.0","0.0",,"92","67","  744","  180",,,"  225",,"14.1",,,"19.5",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-05","   20","   30",,," 1442","0.04","   89","0.0","0.0",,"99","69","  732","  190",,,"   90",,"15.0",,,"32.2",,,"    1",,"    1",,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-06","   10","   10",,," 1612","0.00","   88","0.0","0.0",,"93","64","  720","  100",,,"   90",,"13.0",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-07","   10","   10",,," 1224","0.00","   96","0.0","0.0",,"94","66","  786","  180",,,"  180",,"16.1",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-08","    0","    0",,," 1606","0.00","   99","0.0","0.0",,"95","66","  810","  180",,,"  180",,"19.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-09","   10","   10",,," 1418","0.00","   98","0.0","0.0",,"96","64","  798","  170",,,"  180",,"21.9",,,"30.0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-10","    0","    0",,," 1324","0.00","   98","0.0","0.0",,"97","65","  792","  190",,,"  180",,"21.9",,,"27.5",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-11","   10","   10",,," 1418","0.00","   95","0.0","0.0",,"98","64","  768","  170",,,"  180",,"15.0",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-12","   10","   20",,," 1512","0.00","   95","0.0","0.0",,"97","64","  774","  180",,,"  135",,"12.1",,,"15.0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-13","   20","   20",,," 1700","0.00","   16","0.0","0.0",,"98","72","  612","  250",,,"  270",,"17.0",,,"30.0",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-14","   30","   20",,," 2324","0.00","   87","0.0","0.0",,"96","70","  708","  180",,,"  180",,"23.0",,,"30.0",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-15","   10","   10",,," 1348","0.00","   89","0.0","0.0",,"95","71","  720","  170",,,"  180",,"19.9",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-16","   10","   20",,," 1500","0.00","   89","0.0","0.0",,"92","69","  714","  180",,,"  135",,"16.1",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-17","   10","   10",,," 1512","0.00","   97","0.0","0.0",,"88","66","  774","  180",,,"  135",,"15.0",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-18","   20","   20",,," 1954","0.00","   90","0.0","0.0",,"89","65","  720","  130",,,"  135",,"16.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-19","   30","   30",,," 1554","0.00","   74","0.0","0.0",,"86","64","  594","   80",,,"   90",,"17.0",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-20","   10","   20",,," 1054","0.00","   71","0.0","0.0",,"88","61","  564","  160",,,"  225",,"13.0",,,"19.5",,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-21","   10","   10",,," 1506","0.00","   91","0.0","0.0",,"90","67","  720","  220",,,"  135",,"16.1",,,"20.8",,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-22","   20","   30",,," 0154","0.00","   72","0.0","0.0",,"87","64","  576","  140",,,"  180",,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-23","   40","   30",,," 2212","0.00","   80","0.0","0.0",,"91","61","  630","  180",,,"   90",,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-24","   90","   90",,," 1806","0.04","   29","0.0","0.0",,"91","67","  228","  190",,,"  360",,"17.0",,,"36.7",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-25","   20","   10",,," 2254","0.00","   83","0.0","0.0",,"88","60","  654","  180",,,"  180",,"14.1",,,"17.2","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-26","    0","    0",,," 1530","0.00","   95","0.0","0.0",,"92","63","  744","  190",,,"  135",,"14.1",,,"23.0",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-27","   40","   40",,," 2154","0.23","   69","0.0","0.0",,"92","68","  540","  360",,,"  360",,"23.0",,,"39.1",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-28","   70","   70",,," 1500","0.07","   69","0.0","0.0",,"81","59","  534","   20",,,"  360",,"14.1",,,"18.3",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-29","   70","   80",,," 1118","0.77","   48","0.0","0.0",,"77","59","  372","   70",,,"  180",,"12.1",,,"20.8",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-30","   80","   90",,," 2218","0.01","   36","0.0","0.0",,"80","65","  276","  120",,,"  135",,"8.9",,,"17.2","    1",,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-08-31","   80","   70",,," 2018","0.46","   49","0.0","0.0",,"84","65","  366","  310",,,"  360",,"23.9",,,"26.4","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-01","   80","   80",,," 1154","0.00","   71","0.0","0.0",,"78","60","  546","   80",,,"   45",,"12.1",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-02","   40","   50",,," 1336","0.00","   94","0.0","0.0",,"81","60","  720","  100",,,"   90",,"10.1",,,"13.9","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-03","   30","   40",,," 1806","0.00","   99","0.0","0.0",,"89","61","  768","  260",,,"  135",,"10.1",,,"12.8",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-04","   20","   30",,," 1530","0.00","   99","0.0","0.0",,"88","63","  756","  120",,,"  135",,"8.1",,,"11.4",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-05","   50","   60",,," 1406","0.00","   74","0.0","0.0",,"88","67","  564","  110",,,"  135",,"12.1",,,"17.2",,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-06","   70","   90",,," 1100","0.35","   40","0.0","0.0",,"80","66","  306","  110",,,"  180",,"14.1",,,"19.5",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-07","   60","   70",,," 2124","0.30","   41","0.0","0.0",,"80","65","  312","  130",,,"  135",,"12.1",,,"15.0","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-08","   60","   60",,," 1606","1.89","   61","0.0","0.0",,"84","65","  462","   60",,,"   45",,"29.1",,,"42.5","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-09","  100","  100",,," 0906","0.01","    0","0.0","0.0",,"65","57","    0","   40",,,"   45",,"19.9",,,"32.2",,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-10","   90","   80",,," 2354","0.00","   66","0.0","0.0",,"72","58","  492","  200",,,"  180",,"14.1",,,"16.1",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-11","   30","   10",,," 1518","0.00","   95","0.0","0.0",,"86","60","  714","  210",,,"  225",,"17.9",,,"23.0","    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-12","    0","    0",,," 2012","0.00","  100","0.0","0.0",,"91","68","  750","  180",,,"  180",,"15.0",,,"25.3",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-13","   30","   50",,," 2024","0.00","   66","0.0","0.0",,"83","67","  498","  110",,,"   90",,"23.0",,,"28.9","    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-14","   70","   90",,," 1600","0.00","   38","0.0","0.0",,"82","65","  288","  140",,,"  135",,"10.1",,,"15.0","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-15","   60","   90",,," 1442","0.00","   81","0.0","0.0",,"85","63","  606","  150",,,"  135",,"16.1",,,"21.9",,,,,,,,"    1",,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-16","   60","   70",,," 1618","0.00","   61","0.0","0.0",,"86","65","  450","  350",,,"  180",,"14.1",,,"18.3",,,"    1",,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-17","   70","   70",,," 0224","0.00","   74","0.0","0.0",,"85","61","  546","  190",,,"  225",,"14.1",,,"23.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-18","   70","   80",,," 1624","0.00","   51","0.0","0.0",,"81","68","  378","  150",,,"  135",,"16.1",,,"21.9",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-19","   70","   70",,," 1930","0.07","   47","0.0","0.0",,"81","63","  348","   70",,,"   90",,"14.1",,,"21.9","    1",,"    1",,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-20","   60","   80",,," 0100","0.00","   57","0.0","0.0",,"73","56","  420","   30",,,"   45",,"19.9",,,"27.5",,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-21","   20","   40",,," 1306","0.00","   96","0.0","0.0",,"79","53","  702","  350",,,"  360",,"8.9",,,"17.2","    1",,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-22","   10","    0",,," 2242","0.00","  100","0.0","0.0",,"84","56","  732","  190",,,"  180",,"15.0",,,"20.8",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-23","   50","   60",,," 0018","0.00","   98","0.0","0.0",,"86","56","  714","  200",,,"  225",,"13.0",,,"17.2",,,,,,,,,,,,,,,,,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-24","   90","  100",,," 1118","0.01","   13","0.0","0.0",,"77","62","   96","  250",,,"  225",,"10.1",,,"18.3",,,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-25","   80","   70",,," 1218","0.00","   63","0.0","0.0",,"83","65","  462","  230",,,"  270",,"15.0",,,"19.5","    1",,,,,,,,,,,,,,"    1",,,,,
"USW00023042","LUBBOCK INTERNATIONAL AIRPORT, TX US","1976-09-26","   80","   90",,," 0906","0.00","   46","0.0","0.0",,"77","60","  336","  350",,,"  360",,"12.1",,,"15.0","    1",,,,,,,"    1",,,,,,,,,,,,
